Platform,Campaign_Name,Date,Region,Device_Type,Audience_Segment,Campaign_Objective,Impressions,Reach,Frequency,Clicks,CTR(%),CPC($),CPM($),Spend($),Engagements,Engagement_Rate(%),Cost_per_Engagement($),Conversions,Conversion_Rate(%),Avg_Order_Value($),Revenue($),Profit($),Profit_Margin,ROAS,CAC($),ROI(%),Revenue_per_Dollar
Google,Shopping_Campaign,2025-09-24,Asia-Pacific,Mobile,High-Value Customers,Conversions,184551,153375,1.2,5001,2.71,0.88,23.85,4400.88,6310,3.42,0.7,434,8.68,24.95,10828.3,2707.07,0.25,2.46,10.14,146.05,2.46
Google,Shopping_Campaign,2025-09-25,Europe,Mobile,New Customers,Conversions,94261,57390,1.64,2733,2.9,1.45,42.04,3962.85,2151,2.28,1.84,204,7.5,53.66,11493.972,3448.19,0.3,2.9,19.43,190.04,2.9
Google,Shopping_Campaign,2025-09-26,India,Mobile,High-Value Customers,Retention,153336,111812,1.37,5136,3.35,0.512,21.44,3287.04,5727,3.73,0.57,209,4.08,40.06,7535.286000000001,2411.29,0.32,2.29,15.73,129.24,2.29
Google,Shopping_Campaign,2025-09-27,Asia-Pacific,Tablet,New Customers,Traffic,171852,109263,1.57,3522,1.9474999999999998,0.84,17.22,2958.48,9645,6.171000000000001,0.31,202,5.76,20.77,4195.54,1426.48,0.34,1.42,14.65,41.81,1.42
Google,Shopping_Campaign,2025-09-28,North America,Tablet,New Customers,Conversions,127847,76714,1.67,3912,2.907,1.35,41.31,5281.2,5239,4.51,1.01,296,7.59,45.48,13462.08,3634.76,0.27,2.55,17.84,154.91,2.55
Google,Retargeting,2025-06-01,North America,Desktop,New Customers,Conversions,219623,158731,1.38,3535,1.5295,1.36,21.89,4807.6,10400,5.214,0.46,223,6.33,46.24,10311.52,2681.0,0.26,2.14,21.56,114.48,2.14
Google,Retargeting,2025-06-02,Europe,Mobile,Returning Customers,Conversions,214383,124281,1.72,6131,2.86,1.23,35.18,7541.13,6067,2.83,1.24,397,6.49,16.56,6903.036,1794.79,0.26,0.92,19.0,-8.46,0.92
Google,Retargeting,2025-06-03,Europe,Mobile,High-Value Customers,Traffic,167940,108192,1.55,4819,2.87,0.73,20.95,3517.87,5267,3.14,0.67,179,3.72,33.51,6298.2045,3212.08,0.51,1.79,19.65,79.03,1.79
Google,Retargeting,2025-06-04,Europe,Mobile,Returning Customers,Conversions,78056,62810,1.24,2630,3.37,1.15,38.75,3024.5,2519,3.23,1.2,204,7.78,18.68,4001.256,2000.63,0.5,1.32,14.83,32.29,1.32
Google,Retargeting,2025-06-05,India,Mobile,High-Value Customers,Awareness,125651,83820,1.5,2462,1.96,0.664,16.26,2043.46,7312,5.82,0.28,83,3.39,38.55,2879.685,1555.03,0.54,1.41,24.62,40.92,1.41
Google,Retargeting,2025-06-06,Europe,Desktop,High-Value Customers,Retention,164223,129156,1.27,3382,2.06,1.25,25.74,4227.5,1808,1.1,2.34,185,5.49,47.14,9156.945,4944.75,0.54,2.17,22.85,116.6,2.17
Google,Retargeting,2025-06-07,Europe,Mobile,New Customers,Retention,78664,44650,1.76,1872,2.2609999999999997,0.92,21.89,1722.24,1044,1.4630000000000003,1.65,113,6.07,18.22,2161.8030000000003,691.78,0.32,1.26,15.24,25.52,1.26
Google,Retargeting,2025-06-08,Asia-Pacific,Desktop,High-Value Customers,Conversions,159153,91353,1.74,3326,1.9854999999999998,0.59,12.33,1962.34,4658,3.2230000000000003,0.42,281,8.47,41.38,11627.78,3139.5,0.27,5.93,6.98,492.55,5.93
Google,Retargeting,2025-06-09,Asia-Pacific,Mobile,New Customers,Traffic,111229,77642,1.43,1902,1.71,0.62,10.6,1179.24,4360,3.92,0.27,89,4.72,31.25,2781.25,945.63,0.34,2.36,13.25,135.85,2.36
Google,Retargeting,2025-06-10,North America,Tablet,New Customers,Traffic,168136,98174,1.71,5060,3.01,0.6,18.06,3036.0,6630,3.94,0.46,290,5.74,46.93,13609.7,4491.2,0.33,4.48,10.47,348.28,4.48
Google,Retargeting,2025-06-11,India,Tablet,Returning Customers,Awareness,322749,227167,1.42,9876,3.06,0.41600000000000004,15.91,5135.52,14216,4.4,0.36,273,2.77,54.81,13466.817,7002.74,0.52,2.62,18.81,162.23,2.62
Google,Retargeting,2025-06-12,India,Desktop,High-Value Customers,Awareness,298816,228395,1.31,6185,2.07,0.776,20.08,5999.45,12343,4.13,0.49,139,2.26,48.04,6009.804,2163.53,0.36,1.0,43.16,0.17,1.0
Google,Retargeting,2025-06-13,Asia-Pacific,Tablet,Returning Customers,Conversions,218331,157793,1.38,7576,3.47,0.77,26.72,5833.52,8473,3.88,0.69,515,6.81,45.48,23422.2,9603.1,0.41,4.02,11.33,301.51,4.02
Google,Retargeting,2025-06-14,Europe,Tablet,Returning Customers,Retention,153300,126356,1.21,4522,2.8025,0.87,25.66,3934.14,5134,3.6850000000000005,0.77,314,6.96,34.68,11433.996000000001,3658.88,0.32,2.91,12.53,190.64,2.91
Google,Retargeting,2025-06-15,North America,Tablet,New Customers,Retention,107709,71954,1.5,3295,2.907,1.23,37.63,4052.85,3964,4.048000000000001,1.02,206,6.26,46.78,9636.68,5203.81,0.54,2.38,19.67,137.78,2.38
Google,Retargeting,2025-06-16,Europe,Desktop,New Customers,Retention,128021,75526,1.7,3751,2.93,1.42,41.61,5326.42,1809,1.41,2.94,178,4.76,39.09,7305.921000000001,3506.84,0.48,1.37,29.92,37.16,1.37
Google,Retargeting,2025-06-17,Europe,Desktop,High-Value Customers,Awareness,306455,182043,1.68,9040,2.95,1.36,40.12,12294.4,14249,4.65,0.86,268,2.97,17.76,4997.664000000001,1649.23,0.33,0.41,45.87,-59.35,0.41
Google,Retargeting,2025-06-18,Asia-Pacific,Mobile,High-Value Customers,Traffic,112580,84011,1.34,1981,1.76,1.34,23.58,2654.54,1838,1.63,1.44,61,3.08,53.61,3270.21,1177.28,0.36,1.23,43.52,23.19,1.23
Google,Retargeting,2025-06-19,Europe,Mobile,Returning Customers,Awareness,244633,184471,1.33,6433,2.63,1.23,32.34,7912.59,8120,3.32,0.97,176,2.74,23.58,4357.584,1612.31,0.37,0.55,44.96,-44.93,0.55
Google,Retargeting,2025-06-20,India,Desktop,New Customers,Traffic,248458,181250,1.37,3875,1.56,0.9119999999999999,17.78,4417.5,7686,3.09,0.57,160,4.14,48.2,6940.8,3609.22,0.52,1.57,27.61,57.12,1.57
Google,Retargeting,2025-06-21,Europe,Tablet,Returning Customers,Awareness,142286,88309,1.61,2717,1.8144999999999998,0.54,10.31,1467.18,9725,7.513000000000001,0.15,83,3.09,50.49,4400.2035000000005,2024.09,0.46,3.0,17.68,199.91,3.0
Google,Retargeting,2025-06-22,India,Desktop,New Customers,Conversions,108657,60519,1.8,2097,1.8335,0.6320000000000001,15.25,1656.63,4547,4.598,0.36,118,5.65,43.27,4595.273999999999,1792.16,0.39,2.77,14.04,177.39,2.77
Google,Retargeting,2025-06-23,India,Desktop,High-Value Customers,Retention,126844,96528,1.31,4135,3.26,0.9039999999999999,36.84,4672.55,5552,4.38,0.84,276,6.69,20.59,5114.5560000000005,1380.93,0.27,1.09,16.93,9.46,1.09
Google,Retargeting,2025-06-24,Europe,Desktop,High-Value Customers,Awareness,165138,148337,1.11,4359,2.64,0.81,21.38,3530.79,3734,2.26,0.95,120,2.77,36.04,4541.04,2043.47,0.45,1.29,29.42,28.61,1.29
Google,Retargeting,2025-06-25,India,Desktop,High-Value Customers,Retention,190556,108058,1.76,3106,1.63,0.968,19.72,3758.26,6004,3.15,0.63,170,5.49,27.35,4184.55,1380.9,0.33,1.11,22.11,11.34,1.11
Google,Retargeting,2025-06-26,North America,Mobile,Returning Customers,Awareness,250913,159667,1.57,4917,1.96,0.51,9.99,2507.67,3843,1.53,0.65,119,2.44,29.86,3553.34,1527.94,0.43,1.42,21.07,41.7,1.42
Google,Retargeting,2025-06-27,India,Mobile,New Customers,Retention,123224,82105,1.5,2649,2.15,0.6240000000000001,16.77,2066.22,5425,4.4,0.38,140,5.29,52.01,6553.26,2228.11,0.34,3.17,14.76,217.16,3.17
Google,Retargeting,2025-06-28,North America,Mobile,High-Value Customers,Retention,154561,124789,1.24,3956,2.432,0.54,13.82,2136.24,3576,2.5410000000000004,0.6,152,3.85,56.88,8645.76,4409.34,0.51,4.05,14.05,304.72,4.05
Google,Retargeting,2025-06-29,North America,Tablet,Returning Customers,Awareness,156041,130427,1.2,4852,2.9545,1.31,40.73,6356.12,10037,7.073,0.63,109,2.26,46.68,5088.12,2187.89,0.43,0.8,58.31,-19.95,0.8
Google,Retargeting,2025-06-30,Asia-Pacific,Desktop,Returning Customers,Awareness,106710,67747,1.58,3009,2.82,1.32,37.22,3971.88,2883,2.7,1.38,79,2.64,15.71,1241.09,496.44,0.4,0.31,50.28,-68.75,0.31
Google,Retargeting,2025-07-01,North America,Desktop,New Customers,Retention,118849,86264,1.38,2721,2.29,1.16,26.56,3156.36,3181,2.68,0.99,129,4.75,30.98,3996.42,1198.93,0.3,1.27,24.47,26.61,1.27
Google,Retargeting,2025-07-02,India,Desktop,New Customers,Awareness,349921,218699,1.6,5808,1.66,0.8640000000000001,17.93,6272.64,18781,5.37,0.33,136,2.35,40.03,4899.6720000000005,2645.82,0.54,0.78,46.12,-21.89,0.78
Google,Retargeting,2025-07-03,Asia-Pacific,Mobile,Returning Customers,Traffic,144180,126611,1.14,3200,2.22,0.92,20.42,2944.0,4294,2.98,0.69,158,4.94,52.39,8277.62,2400.51,0.29,2.81,18.63,181.17,2.81
Google,Retargeting,2025-07-04,Asia-Pacific,Mobile,Returning Customers,Awareness,162065,101587,1.6,5186,3.2,0.95,30.4,4926.7,6054,3.74,0.81,142,2.74,46.53,6607.26,2907.19,0.44,1.34,34.7,34.11,1.34
Google,Retargeting,2025-07-05,North America,Desktop,New Customers,Awareness,98651,81828,1.21,2624,2.527,1.19,31.65,3122.56,3739,4.1690000000000005,0.84,49,1.89,53.88,2640.12,1108.85,0.42,0.85,63.73,-15.45,0.85
Google,Retargeting,2025-07-06,North America,Mobile,Returning Customers,Retention,187288,160041,1.17,2809,1.4249999999999998,0.59,8.85,1657.31,7643,4.488,0.22,181,6.47,21.2,3837.2,1688.37,0.44,2.32,9.16,131.53,2.32
Google,Retargeting,2025-07-07,India,Mobile,Returning Customers,Awareness,291741,165209,1.77,6068,2.08,0.43200000000000005,11.23,3276.72,13957,4.78,0.23,152,2.51,59.41,8127.288,2925.82,0.36,2.48,21.56,148.03,2.48
Google,Retargeting,2025-07-08,North America,Desktop,New Customers,Retention,86014,50586,1.7,1780,2.07,1.32,27.32,2349.6,3547,4.12,0.66,111,6.28,47.9,5316.9,1595.07,0.3,2.26,21.17,126.29,2.26
Google,Retargeting,2025-07-09,North America,Tablet,High-Value Customers,Traffic,186916,126647,1.48,3196,1.71,1.43,24.45,4570.28,1888,1.01,2.42,160,5.03,35.75,5720.0,2173.6,0.38,1.25,28.56,25.16,1.25
Google,Retargeting,2025-07-10,North America,Tablet,Returning Customers,Traffic,102648,91247,1.12,3407,3.32,1.17,38.83,3986.19,3704,3.61,1.08,126,3.71,40.55,5109.3,1686.07,0.33,1.28,31.64,28.18,1.28
Google,Retargeting,2025-07-11,India,Desktop,New Customers,Conversions,73264,55503,1.32,1589,2.17,0.792,21.47,1573.11,2487,3.39,0.63,82,5.17,50.78,3747.5640000000003,1648.93,0.44,2.38,19.18,138.23,2.38
Google,Retargeting,2025-07-12,India,Desktop,New Customers,Conversions,150614,120453,1.25,3720,2.3465000000000003,0.7200000000000001,22.23,3348.0,6078,4.444000000000001,0.55,189,5.09,19.09,3247.2090000000003,1428.77,0.44,0.97,17.71,-3.01,0.97
Google,Retargeting,2025-07-13,Asia-Pacific,Tablet,High-Value Customers,Retention,97290,78045,1.25,1858,1.8144999999999998,1.18,22.54,2192.44,2505,2.827,0.88,130,7.03,52.7,6851.0,2808.91,0.41,3.12,16.86,212.48,3.12
Google,Retargeting,2025-07-14,North America,Tablet,New Customers,Awareness,188046,116351,1.62,4456,2.37,0.6,14.22,2673.6,6495,3.45,0.41,107,2.41,19.38,2073.66,539.15,0.26,0.78,24.99,-22.44,0.78
Google,Retargeting,2025-07-15,India,Desktop,New Customers,Awareness,106458,85558,1.24,2107,1.98,0.6080000000000001,15.04,1601.32,5271,4.95,0.3,72,3.46,59.95,3884.7599999999998,1864.68,0.48,2.43,22.24,142.6,2.43
Google,Retargeting,2025-07-16,Asia-Pacific,Mobile,Returning Customers,Conversions,86621,59287,1.46,2156,2.49,1.26,31.36,2716.56,1475,1.7,1.84,183,8.5,41.61,7614.63,2132.1,0.28,2.8,14.84,180.3,2.8
Google,Retargeting,2025-07-17,Asia-Pacific,Mobile,Returning Customers,Retention,137628,107906,1.28,3578,2.6,1.47,38.22,5259.66,5168,3.76,1.02,224,6.27,51.44,11522.56,5415.6,0.47,2.19,23.48,119.07,2.19
Google,Retargeting,2025-07-18,India,Desktop,New Customers,Awareness,273022,204547,1.33,8299,3.04,1.032,39.21,10705.71,18292,6.7,0.59,297,3.58,57.84,15460.632,4328.98,0.28,1.44,36.05,44.41,1.44
Google,Retargeting,2025-07-19,North America,Mobile,High-Value Customers,Awareness,330862,245588,1.35,7212,2.071,0.66,14.39,4759.92,21005,6.985,0.23,178,2.47,47.28,8415.84,3871.29,0.46,1.77,26.74,76.81,1.77
Google,Retargeting,2025-07-20,North America,Tablet,High-Value Customers,Retention,145140,89117,1.63,3381,2.2135,1.46,34.01,4936.26,1971,1.4960000000000002,2.5,180,5.34,45.64,8215.2,3778.99,0.46,1.66,27.42,66.43,1.66
Google,Retargeting,2025-07-21,Europe,Tablet,High-Value Customers,Retention,63089,48208,1.31,1255,1.99,1.42,28.25,1782.1,888,1.41,2.01,59,4.71,16.47,1020.3165,275.49,0.27,0.57,30.21,-42.75,0.57
Google,Retargeting,2025-07-22,Europe,Tablet,High-Value Customers,Traffic,239393,194959,1.23,4117,1.72,0.92,15.82,3787.64,4646,1.94,0.82,129,3.15,32.26,4369.617,1704.15,0.39,1.15,29.36,15.37,1.15
Google,Retargeting,2025-07-23,Asia-Pacific,Mobile,Returning Customers,Conversions,135932,120276,1.13,3126,2.3,0.61,14.03,1906.86,4276,3.15,0.45,216,6.94,38.24,8259.84,3138.74,0.38,4.33,8.83,333.16,4.33
Google,Retargeting,2025-07-24,North America,Tablet,High-Value Customers,Conversions,195264,171014,1.14,5525,2.83,0.75,21.22,4143.75,8917,4.57,0.46,475,8.6,38.6,18335.0,4950.45,0.27,4.42,8.72,342.47,4.42
Google,Retargeting,2025-07-25,India,Mobile,High-Value Customers,Traffic,211481,168191,1.26,3679,1.74,0.976,21.22,4488.38,10034,4.74,0.45,116,3.17,53.19,5553.036,1665.91,0.3,1.24,38.69,23.72,1.24
Google,Retargeting,2025-07-26,Asia-Pacific,Mobile,High-Value Customers,Retention,57022,36634,1.56,1077,1.7954999999999999,1.06,20.02,1141.62,730,1.4080000000000001,1.56,56,5.24,39.53,2213.68,686.24,0.31,1.94,20.39,93.91,1.94
Google,Retargeting,2025-07-27,Europe,Tablet,Returning Customers,Conversions,206962,163160,1.27,3808,1.748,1.34,24.66,5102.72,5823,3.091,0.88,252,6.63,48.24,12764.304,6126.87,0.48,2.5,20.25,150.15,2.5
Google,Retargeting,2025-07-28,Asia-Pacific,Tablet,High-Value Customers,Retention,121931,79945,1.53,2743,2.25,0.68,15.3,1865.24,4582,3.76,0.41,140,5.13,33.79,4730.6,2270.69,0.48,2.54,13.32,153.62,2.54
Google,Retargeting,2025-07-29,Asia-Pacific,Mobile,Returning Customers,Retention,65981,52541,1.26,2091,3.17,0.87,27.57,1819.17,1538,2.33,1.18,119,5.73,34.06,4053.14,1256.47,0.31,2.23,15.29,122.8,2.23
Google,Retargeting,2025-07-30,Europe,Tablet,New Customers,Conversions,141186,106414,1.33,3219,2.28,0.57,13.0,1834.83,4931,3.49,0.37,182,5.67,42.03,8031.933,3293.09,0.41,4.38,10.08,337.75,4.38
Google,Retargeting,2025-07-31,India,Mobile,High-Value Customers,Awareness,137309,119487,1.15,2952,2.15,1.184,31.82,4368.96,7620,5.55,0.57,93,3.16,59.31,4964.247,1787.13,0.36,1.14,46.98,13.63,1.14
Google,Retargeting,2025-08-01,North America,Mobile,High-Value Customers,Awareness,141363,107560,1.31,4820,3.41,1.17,39.89,5639.4,9511,6.73,0.59,112,2.33,29.06,3254.72,1562.27,0.48,0.58,50.35,-42.29,0.58
Google,Retargeting,2025-08-02,India,Tablet,High-Value Customers,Conversions,151371,100879,1.5,3178,1.9949999999999999,1.016,26.66,4036.06,5015,3.6410000000000005,0.8,225,7.11,56.24,11388.6,5808.19,0.51,2.82,17.94,182.17,2.82
Google,Retargeting,2025-08-03,North America,Desktop,High-Value Customers,Conversions,176497,152267,1.16,4235,2.28,1.04,24.95,4404.4,3815,2.3760000000000003,1.15,293,6.93,29.97,8781.21,3600.3,0.41,1.99,15.03,99.37,1.99
Google,Retargeting,2025-08-04,Asia-Pacific,Tablet,New Customers,Traffic,90371,73874,1.22,2674,2.96,1.45,42.9,3877.3,1884,2.08,2.06,81,3.03,40.21,3257.01,1465.65,0.45,0.84,47.87,-16.0,0.84
Google,Retargeting,2025-08-05,North America,Desktop,New Customers,Conversions,103715,71343,1.45,2800,2.7,1.09,29.43,3052.0,1570,1.51,1.94,187,6.68,48.19,9011.53,4686.0,0.52,2.95,16.32,195.27,2.95
Google,Retargeting,2025-08-06,India,Mobile,High-Value Customers,Retention,112445,76084,1.48,3721,3.31,0.472,19.52,2195.39,2241,1.99,0.98,190,5.11,29.62,5065.02,1468.86,0.29,2.31,11.55,130.71,2.31
Google,Retargeting,2025-08-07,North America,Mobile,High-Value Customers,Retention,167919,101123,1.66,4046,2.41,1.33,32.05,5381.18,2756,1.64,1.95,274,6.78,21.22,5814.28,1686.14,0.29,1.08,19.64,8.05,1.08
Google,Retargeting,2025-08-08,North America,Mobile,New Customers,Conversions,99322,71023,1.4,2552,2.57,0.59,15.16,1505.68,1853,1.87,0.81,177,6.96,21.74,3847.98,1962.47,0.51,2.56,8.51,155.56,2.56
Google,Retargeting,2025-08-09,North America,Mobile,High-Value Customers,Traffic,241164,211076,1.14,5812,2.2895,0.52,12.53,3022.24,7820,3.5640000000000005,0.39,327,5.64,20.69,6765.63,2503.28,0.37,2.24,9.24,123.86,2.24
Google,Retargeting,2025-08-10,Asia-Pacific,Mobile,Returning Customers,Conversions,175162,107645,1.63,3941,2.1374999999999997,0.66,14.85,2601.06,5684,3.5640000000000005,0.46,207,5.26,46.72,9671.04,2707.89,0.28,3.72,12.57,271.81,3.72
Google,Retargeting,2025-08-11,Asia-Pacific,Mobile,Returning Customers,Awareness,261617,199701,1.31,6671,2.55,0.85,21.67,5670.35,5156,1.97,1.1,208,3.12,39.85,8288.8,2983.97,0.36,1.46,27.26,46.18,1.46
Google,Retargeting,2025-08-12,Asia-Pacific,Tablet,New Customers,Traffic,233264,204239,1.14,4898,2.1,1.22,25.62,5975.56,7150,3.07,0.84,192,3.92,48.06,9227.52,4152.38,0.45,1.54,31.12,54.42,1.54
Google,Retargeting,2025-08-13,India,Tablet,Returning Customers,Conversions,179118,122181,1.47,4227,2.36,1.088,32.09,5748.72,6699,3.74,0.86,231,5.48,32.84,6827.436,3345.44,0.49,1.19,24.89,18.76,1.19
Google,Retargeting,2025-08-14,Europe,Desktop,High-Value Customers,Awareness,270123,180526,1.5,7293,2.7,0.68,18.36,4959.24,12062,4.47,0.41,164,2.25,45.59,7850.598000000001,4082.31,0.52,1.58,30.24,58.3,1.58
Google,Retargeting,2025-08-15,India,Desktop,Returning Customers,Conversions,80023,47558,1.68,1976,2.47,1.1199999999999999,34.57,2766.4,987,1.23,2.8,127,6.45,59.51,6801.993,2720.8,0.4,2.46,21.78,145.88,2.46
Google,Retargeting,2025-08-16,Asia-Pacific,Tablet,Returning Customers,Conversions,219506,144137,1.52,5926,2.565,1.17,31.59,6933.42,3261,1.639,2.13,381,6.43,23.72,9037.32,3705.3,0.41,1.3,18.2,30.34,1.3
Google,Retargeting,2025-08-17,Asia-Pacific,Desktop,High-Value Customers,Conversions,221908,176854,1.25,5303,2.2705,1.35,32.26,7159.05,3977,1.9690000000000003,1.8,396,7.48,48.63,19257.48,5392.09,0.28,2.69,18.08,168.99,2.69
Google,Retargeting,2025-08-18,India,Desktop,High-Value Customers,Conversions,198687,144589,1.37,6775,3.41,1.1199999999999999,47.74,9485.0,8488,4.27,1.12,552,8.15,33.57,16677.576,8172.01,0.49,1.76,17.18,75.83,1.76
Google,Retargeting,2025-08-19,Asia-Pacific,Desktop,New Customers,Awareness,293650,194227,1.51,9308,3.17,0.75,23.77,6981.0,3723,1.27,1.88,242,2.6,29.19,7063.98,3178.79,0.45,1.01,28.85,1.19,1.01
Google,Retargeting,2025-08-20,Europe,Mobile,New Customers,Awareness,254517,216617,1.17,4555,1.79,0.58,10.38,2641.9,14872,5.84,0.18,112,2.48,58.17,6840.792,1847.01,0.27,2.59,23.59,158.93,2.59
Google,Retargeting,2025-08-21,Europe,Tablet,High-Value Customers,Retention,148122,94598,1.57,4947,3.34,1.08,36.07,5342.76,6009,4.06,0.89,245,4.97,28.78,7403.655000000001,2073.02,0.28,1.39,21.81,38.57,1.39
Google,Retargeting,2025-08-22,Asia-Pacific,Desktop,Returning Customers,Awareness,271506,223579,1.21,5131,1.89,0.5,9.45,2565.5,13183,4.86,0.19,125,2.44,25.22,3152.5,1355.58,0.43,1.23,20.52,22.88,1.23
Google,Retargeting,2025-08-23,Europe,Desktop,New Customers,Traffic,102896,88365,1.16,3508,3.2395,1.15,39.21,4034.2,4172,4.455,0.97,170,4.87,16.83,3004.155,1381.91,0.46,0.74,23.73,-25.53,0.74
Google,Retargeting,2025-08-24,North America,Tablet,New Customers,Conversions,120197,83567,1.44,1923,1.52,0.54,8.64,1038.42,3846,3.5200000000000005,0.27,109,5.67,24.93,2717.37,1141.3,0.42,2.62,9.53,161.68,2.62
Google,Retargeting,2025-08-25,North America,Tablet,New Customers,Traffic,173170,153223,1.13,5091,2.94,1.38,40.57,7025.58,4024,2.32,1.75,213,4.2,24.63,5246.19,2360.79,0.45,0.75,32.98,-25.33,0.75
Google,Retargeting,2025-08-26,Asia-Pacific,Mobile,High-Value Customers,Retention,176944,117868,1.5,5414,3.06,0.96,29.37,5197.44,7790,4.4,0.67,302,5.58,46.79,14130.58,7347.9,0.52,2.72,17.21,171.88,2.72
Google,Retargeting,2025-08-27,North America,Desktop,Returning Customers,Awareness,328770,293235,1.12,5621,1.71,1.29,22.06,7251.09,6933,2.11,1.05,113,2.02,23.31,2634.03,1422.38,0.54,0.36,64.17,-63.67,0.36
Google,Retargeting,2025-08-28,India,Tablet,Returning Customers,Traffic,75814,43729,1.73,2645,3.49,0.6000000000000001,26.17,1983.75,3404,4.49,0.58,107,4.05,45.99,4428.837,2170.13,0.49,2.23,18.54,123.26,2.23
Google,Retargeting,2025-08-29,Asia-Pacific,Desktop,New Customers,Awareness,161862,137155,1.18,4564,2.82,1.38,38.91,6298.32,5672,3.5,1.11,107,2.36,37.52,4014.64,1204.39,0.3,0.64,58.86,-36.26,0.64
Google,Retargeting,2025-08-30,India,Desktop,High-Value Customers,Traffic,124261,97765,1.27,2684,2.052,0.976,26.35,3274.48,4573,4.048000000000001,0.72,119,4.45,15.41,1650.411,429.11,0.26,0.5,27.52,-49.6,0.5
Google,Retargeting,2025-08-31,Europe,Desktop,New Customers,Awareness,281957,238769,1.18,4765,1.6055,0.57,9.63,2716.05,3483,1.364,0.78,88,1.86,56.7,5239.080000000001,2724.32,0.52,1.93,30.86,92.89,1.93
Google,Retargeting,2025-09-01,India,Tablet,New Customers,Conversions,178858,144519,1.24,3165,1.77,0.792,17.52,3133.35,8120,4.54,0.39,168,5.32,35.42,5355.504000000001,2142.2,0.4,1.71,18.65,70.92,1.71
Google,Retargeting,2025-09-02,India,Desktop,Returning Customers,Awareness,139914,109888,1.27,3539,2.53,0.8240000000000001,26.05,3645.17,8390,6.0,0.43,69,1.97,15.43,958.2030000000001,344.95,0.36,0.26,52.83,-73.71,0.26
Google,Retargeting,2025-09-03,Europe,Desktop,Returning Customers,Retention,91672,56977,1.61,2603,2.84,0.61,17.32,1587.83,2198,2.4,0.72,184,7.07,24.33,4700.5560000000005,2397.28,0.51,2.96,8.63,196.04,2.96
Google,Retargeting,2025-09-04,Europe,Tablet,New Customers,Conversions,75138,66512,1.13,1172,1.56,1.25,19.5,1465.0,1785,2.38,0.82,62,5.36,42.14,2743.314,960.16,0.35,1.87,23.63,87.26,1.87
Google,Retargeting,2025-09-05,North America,Mobile,Returning Customers,Conversions,108407,80029,1.35,1940,1.79,0.69,12.35,1338.6,2988,2.76,0.45,91,4.72,31.59,2874.69,1149.88,0.4,2.15,14.71,114.75,2.15
Google,Retargeting,2025-09-06,Asia-Pacific,Desktop,New Customers,Retention,71894,40469,1.78,1804,2.3844999999999996,0.95,23.84,1713.8,3663,5.61,0.47,103,5.74,45.19,4654.57,2280.74,0.49,2.72,16.64,171.59,2.72
Google,Retargeting,2025-09-07,Asia-Pacific,Tablet,New Customers,Retention,197422,126896,1.56,6179,2.9734999999999996,0.61,19.09,3769.19,8319,4.631,0.45,405,6.57,47.88,19391.4,5623.51,0.29,5.14,9.31,414.47,5.14
Google,Retargeting,2025-09-08,Europe,Tablet,New Customers,Retention,83324,61236,1.36,2774,3.33,0.58,19.31,1608.92,4278,5.13,0.38,127,4.6,43.08,5744.718,2585.12,0.45,3.57,12.67,257.05,3.57
Google,Retargeting,2025-09-09,North America,Mobile,Returning Customers,Conversions,115914,83218,1.39,2851,2.46,1.29,31.73,3677.79,5019,4.33,0.73,192,6.74,37.5,7200.0,2448.0,0.34,1.96,19.16,95.77,1.96
Google,Retargeting,2025-09-10,Asia-Pacific,Mobile,High-Value Customers,Traffic,108134,93005,1.16,3071,2.84,0.9,25.56,2763.9,6112,5.65,0.45,158,5.17,30.68,4847.44,2666.09,0.55,1.75,17.49,75.38,1.75
Google,Retargeting,2025-09-11,India,Tablet,Returning Customers,Awareness,245183,189586,1.29,6668,2.72,0.48,16.32,4000.8,12863,5.25,0.31,214,3.21,44.95,8657.369999999999,3030.08,0.35,2.16,18.7,116.39,2.16
